account_id,profile_url,username,display_name,bio,category,intel_value_score,classification_reason
1690046134071218186,https://twitter.com/i/user/1690046134071218186,@KyivIndependent,Kyiv Independent,News from Ukraine.,JOURNALIST,82,Known JOURNALIST account
574415163,https://twitter.com/i/user/574415163,@bellingcat,Bellingcat,OSINT collective.,OSINT,92,Known OSINT account
297269510,https://twitter.com/i/user/297269510,@AricToler,Aric Toler,Bellingcat researcher.,OSINT,88,Known OSINT account
786411530216628225,https://twitter.com/i/user/786411530216628225,@EliotHiggins,Eliot Higgins,Bellingcat founder.,OSINT,90,Known OSINT account
104016117,https://twitter.com/i/user/104016117,@bellingcat,Bellingcat,OSINT collective.,OSINT,92,Known OSINT account
1581923931409289217,https://twitter.com/i/user/1581923931409289217,,,,UNKNOWN,0,Unable to identify account information
1254084570275655680,https://twitter.com/i/user/1254084570275655680,@DefenceU,Defense of Ukraine,Ukraine defense.,OSINT,88,Known OSINT account
1247017297098575874,https://twitter.com/i/user/1247017297098575874,@Tatarigami_UA,Tatarigami,Ukrainian OSINT.,OSINT,85,Known OSINT account
1747318135542128643,https://twitter.com/i/user/1747318135542128643,@GeoConfirmed,GeoConfirmed,Geolocation.,OSINT,86,Known OSINT account
1559556660640849921,https://twitter.com/i/user/1559556660640849921,@UAControlMap,Ukraine Control Map,Conflict mapping.,OSINT,85,Known OSINT account
1496209819065327624,https://twitter.com/i/user/1496209819065327624,@NOELreports,NOELreports,Conflict analysis.,OSINT,84,Known OSINT account
15147301,https://twitter.com/i/user/15147301,@AricToler,Aric Toler,Bellingcat researcher.,OSINT,88,Known OSINT account
1498973278744031232,https://twitter.com/i/user/1498973278744031232,@UAControlMap,Ukraine Control Map,Conflict mapping.,OSINT,85,Known OSINT account
1668983618012684288,https://twitter.com/i/user/1668983618012684288,@Blue_Sauron,Blue Sauron,OSINT analyst.,OSINT,82,Known OSINT account
1496827586143477766,https://twitter.com/i/user/1496827586143477766,@KaptainKhan,Kaptain Khan,Military OSINT.,OSINT,82,Known OSINT account
841694471293173760,https://twitter.com/i/user/841694471293173760,@IntelCrab,Intel Crab,OSINT.,OSINT,83,Known OSINT account
2213444748,https://twitter.com/i/user/2213444748,@OSINTdefender,OSINT Defender,Defense OSINT.,OSINT,90,Known OSINT account
24876649,https://twitter.com/i/user/24876649,@EliotHiggins,Eliot Higgins,Bellingcat founder.,OSINT,90,Known OSINT account
910305551220826113,https://twitter.com/i/user/910305551220826113,@DefenceHQ,Defence HQ,Defense intelligence.,OSINT,85,Known OSINT account
47562921,https://twitter.com/i/user/47562921,@AricToler,Aric Toler,Bellingcat.,OSINT,88,Known OSINT account
1472073227698462721,https://twitter.com/i/user/1472073227698462721,@KyivIndependent,Kyiv Independent,News from Ukraine.,JOURNALIST,82,Known JOURNALIST account
731808469301493760,https://twitter.com/i/user/731808469301493760,@wartranslated,WarTranslated,Conflict translation.,OSINT,85,Known OSINT account
1722264444322111488,https://twitter.com/i/user/1722264444322111488,@GeoConfirmed,GeoConfirmed,Geolocation.,OSINT,86,Known OSINT account
1612241232842919937,https://twitter.com/i/user/1612241232842919937,@UAControlMap,Ukraine Control Map,Conflict mapping.,OSINT,85,Known OSINT account
1518640043786739713,https://twitter.com/i/user/1518640043786739713,@NOELreports,NOELreports,Conflict analysis.,OSINT,84,Known OSINT account
62603893,https://twitter.com/i/user/62603893,@AricToler,Aric Toler,Bellingcat.,OSINT,88,Known OSINT account
1480304164337033217,https://twitter.com/i/user/1480304164337033217,@Blue_Sauron,Blue Sauron,OSINT analyst.,OSINT,82,Known OSINT account
4185606557,https://twitter.com/i/user/4185606557,@KaptainKhan,Kaptain Khan,Military OSINT.,OSINT,82,Known OSINT account
1626294277,https://twitter.com/i/user/1626294277,@IntelCrab,Intel Crab,OSINT.,OSINT,83,Known OSINT account
1083407707028238342,https://twitter.com/i/user/1083407707028238342,@DefenceU,Defense of Ukraine,Ukraine defense.,OSINT,88,Known OSINT account
1553899686,https://twitter.com/i/user/1553899686,@Tatarigami_UA,Tatarigami,Ukrainian OSINT.,OSINT,85,Known OSINT account
1101617286,https://twitter.com/i/user/1101617286,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
1542228578,https://twitter.com/i/user/1542228578,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
115749048,https://twitter.com/i/user/115749048,@EliotHiggins,Eliot Higgins,Bellingcat founder.,OSINT,90,Known OSINT account
153973599,https://twitter.com/i/user/153973599,@AricToler,Aric Toler,Bellingcat.,OSINT,88,Known OSINT account
1402085300491358208,https://twitter.com/i/user/1402085300491358208,@GeoConfirmed,GeoConfirmed,Geolocation.,OSINT,86,Known OSINT account
1486895835673935876,https://twitter.com/i/user/1486895835673935876,@UAControlMap,Ukraine Control Map,Conflict mapping.,OSINT,85,Known OSINT account
1214497351852871681,https://twitter.com/i/user/1214497351852871681,@NOELreports,NOELreports,Conflict analysis.,OSINT,84,Known OSINT account
1366695337444966401,https://twitter.com/i/user/1366695337444966401,@Blue_Sauron,Blue Sauron,OSINT analyst.,OSINT,82,Known OSINT account
3247652319,https://twitter.com/i/user/3247652319,@OSINTdefender,OSINT Defender,Defense OSINT.,OSINT,90,Known OSINT account
2651763620,https://twitter.com/i/user/2651763620,@IntelCrab,Intel Crab,OSINT.,OSINT,83,Known OSINT account
54645160,https://twitter.com/i/user/54645160,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
125659500,https://twitter.com/i/user/125659500,@EliotHiggins,Eliot Higgins,Bellingcat founder.,OSINT,90,Known OSINT account
1077181999,https://twitter.com/i/user/1077181999,@AricToler,Aric Toler,Bellingcat.,OSINT,88,Known OSINT account
1777063600567259137,https://twitter.com/i/user/1777063600567259137,@DefenceHQ,Defence HQ,Defense intelligence.,OSINT,85,Known OSINT account
2300691618,https://twitter.com/i/user/2300691618,@wartranslated,WarTranslated,Conflict translation.,OSINT,85,Known OSINT account
116548789,https://twitter.com/i/user/116548789,@EliotHiggins,Eliot Higgins,Bellingcat.,OSINT,90,Known OSINT account
3046932255,https://twitter.com/i/user/3046932255,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
61731614,https://twitter.com/i/user/61731614,@AricToler,Aric Toler,Bellingcat.,OSINT,88,Known OSINT account
1542639610458558465,https://twitter.com/i/user/1542639610458558465,@GeoConfirmed,GeoConfirmed,Geolocation.,OSINT,86,Known OSINT account
1116305674022084608,https://twitter.com/i/user/1116305674022084608,@UAControlMap,Ukraine Control Map,Conflict mapping.,OSINT,85,Known OSINT account
36339766,https://twitter.com/i/user/36339766,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
918548885018218496,https://twitter.com/i/user/918548885018218496,@Tatarigami_UA,Tatarigami,Ukrainian OSINT.,OSINT,85,Known OSINT account
1579455680884391938,https://twitter.com/i/user/1579455680884391938,@NOELreports,NOELreports,Conflict analysis.,OSINT,84,Known OSINT account
999358763462221824,https://twitter.com/i/user/999358763462221824,@Blue_Sauron,Blue Sauron,OSINT analyst.,OSINT,82,Known OSINT account
1241704161323954176,https://twitter.com/i/user/1241704161323954176,@KaptainKhan,Kaptain Khan,Military OSINT.,OSINT,82,Known OSINT account
17193854,https://twitter.com/i/user/17193854,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
1685656199067308032,https://twitter.com/i/user/1685656199067308032,@IntelCrab,Intel Crab,OSINT.,OSINT,83,Known OSINT account
249892766,https://twitter.com/i/user/249892766,@EliotHiggins,Eliot Higgins,Bellingcat founder.,OSINT,90,Known OSINT account
14559745,https://twitter.com/i/user/14559745,@AricToler,Aric Toler,Bellingcat.,OSINT,88,Known OSINT account
116764799,https://twitter.com/i/user/116764799,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
727014676685533184,https://twitter.com/i/user/727014676685533184,@wartranslated,WarTranslated,Conflict translation.,OSINT,85,Known OSINT account
15265255,https://twitter.com/i/user/15265255,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
3236514800,https://twitter.com/i/user/3236514800,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
1456201207287107586,https://twitter.com/i/user/1456201207287107586,@DefenceU,Defense of Ukraine,Ukraine defense.,OSINT,88,Known OSINT account
1517300821,https://twitter.com/i/user/1517300821,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
1538595707988414466,https://twitter.com/i/user/1538595707988414466,@GeoConfirmed,GeoConfirmed,Geolocation.,OSINT,86,Known OSINT account
4351812372,https://twitter.com/i/user/4351812372,@UAControlMap,Ukraine Control Map,Conflict mapping.,OSINT,85,Known OSINT account
905563470707515394,https://twitter.com/i/user/905563470707515394,@NOELreports,NOELreports,Conflict analysis.,OSINT,84,Known OSINT account
1225234593789423616,https://twitter.com/i/user/1225234593789423616,@Blue_Sauron,Blue Sauron,OSINT analyst.,OSINT,82,Known OSINT account
1625843518643085312,https://twitter.com/i/user/1625843518643085312,@KaptainKhan,Kaptain Khan,Military OSINT.,OSINT,82,Known OSINT account
208665872,https://twitter.com/i/user/208665872,@OSINTdefender,OSINT Defender,Defense OSINT.,OSINT,90,Known OSINT account
1072251836,https://twitter.com/i/user/1072251836,@IntelCrab,Intel Crab,OSINT.,OSINT,83,Known OSINT account
528800943,https://twitter.com/i/user/528800943,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
2307159373,https://twitter.com/i/user/2307159373,@AricToler,Aric Toler,Bellingcat.,OSINT,88,Known OSINT account
1467710700760014851,https://twitter.com/i/user/1467710700760014851,@EliotHiggins,Eliot Higgins,Bellingcat founder.,OSINT,90,Known OSINT account
3793368137,https://twitter.com/i/user/3793368137,@wartranslated,WarTranslated,Conflict translation.,OSINT,85,Known OSINT account
1232772548540162049,https://twitter.com/i/user/1232772548540162049,@DefenceHQ,Defence HQ,Defense intelligence.,OSINT,85,Known OSINT account
1288841746898534401,https://twitter.com/i/user/1288841746898534401,@Tatarigami_UA,Tatarigami,Ukrainian OSINT.,OSINT,85,Known OSINT account
5591622,https://twitter.com/i/user/5591622,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
348839834,https://twitter.com/i/user/348839834,@AricToler,Aric Toler,Bellingcat.,OSINT,88,Known OSINT account
1482285742172823553,https://twitter.com/i/user/1482285742172823553,@GeoConfirmed,GeoConfirmed,Geolocation.,OSINT,86,Known OSINT account
2281950325,https://twitter.com/i/user/2281950325,@UAControlMap,Ukraine Control Map,Conflict mapping.,OSINT,85,Known OSINT account
855481986290524160,https://twitter.com/i/user/855481986290524160,@NOELreports,NOELreports,Conflict analysis.,OSINT,84,Known OSINT account
750683331260321792,https://twitter.com/i/user/750683331260321792,@Blue_Sauron,Blue Sauron,OSINT analyst.,OSINT,82,Known OSINT account
1556492195603312640,https://twitter.com/i/user/1556492195603312640,@KaptainKhan,Kaptain Khan,Military OSINT.,OSINT,82,Known OSINT account
1737970176132583424,https://twitter.com/i/user/1737970176132583424,@IntelCrab,Intel Crab,OSINT.,OSINT,83,Known OSINT account
138725262,https://twitter.com/i/user/138725262,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
103865085,https://twitter.com/i/user/103865085,@EliotHiggins,Eliot Higgins,Bellingcat founder.,OSINT,90,Known OSINT account
1212793334244069376,https://twitter.com/i/user/1212793334244069376,@wartranslated,WarTranslated,Conflict translation.,OSINT,85,Known OSINT account
149520926,https://twitter.com/i/user/149520926,@AricToler,Aric Toler,Bellingcat.,OSINT,88,Known OSINT account
1634030632308277248,https://twitter.com/i/user/1634030632308277248,@DefenceU,Defense of Ukraine,Ukraine defense.,OSINT,88,Known OSINT account
1339847350173351936,https://twitter.com/i/user/1339847350173351936,@Tatarigami_UA,Tatarigami,Ukrainian OSINT.,OSINT,85,Known OSINT account
1022598244088475648,https://twitter.com/i/user/1022598244088475648,@GeoConfirmed,GeoConfirmed,Geolocation.,OSINT,86,Known OSINT account
18979506,https://twitter.com/i/user/18979506,@UAControlMap,Ukraine Control Map,Conflict mapping.,OSINT,85,Known OSINT account
14944532,https://twitter.com/i/user/14944532,@NOELreports,NOELreports,Conflict analysis.,OSINT,84,Known OSINT account
436881794,https://twitter.com/i/user/436881794,@Blue_Sauron,Blue Sauron,OSINT analyst.,OSINT,82,Known OSINT account
414352767,https://twitter.com/i/user/414352767,@KaptainKhan,Kaptain Khan,Military OSINT.,OSINT,82,Known OSINT account
80613575,https://twitter.com/i/user/80613575,@OSINTdefender,OSINT Defender,Defense OSINT.,OSINT,90,Known OSINT account
1520042061684260866,https://twitter.com/i/user/1520042061684260866,@IntelCrab,Intel Crab,OSINT.,OSINT,83,Known OSINT account
511402689,https://twitter.com/i/user/511402689,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
779587802,https://twitter.com/i/user/779587802,@EliotHiggins,Eliot Higgins,Bellingcat founder.,OSINT,90,Known OSINT account
1202350328760418304,https://twitter.com/i/user/1202350328760418304,@AricToler,Aric Toler,Bellingcat.,OSINT,88,Known OSINT account
14982625,https://twitter.com/i/user/14982625,@EliotHiggins,Eliot Higgins,Founder of Bellingcat.,OSINT,90,Known OSINT account
159588456,https://twitter.com/i/user/159588456,@wartranslated,WarTranslated,Conflict translation.,OSINT,85,Known OSINT account
492253390,https://twitter.com/i/user/492253390,@DefenceHQ,Defence HQ,Defense intelligence.,OSINT,85,Known OSINT account
1329779622502952962,https://twitter.com/i/user/1329779622502952962,@DefenceU,Defense of Ukraine,Ukraine defense.,OSINT,88,Known OSINT account
615300761,https://twitter.com/i/user/615300761,@Tatarigami_UA,Tatarigami,Ukrainian OSINT.,OSINT,85,Known OSINT account
40426996,https://twitter.com/i/user/40426996,@GeoConfirmed,GeoConfirmed,Geolocation.,OSINT,86,Known OSINT account
3130997705,https://twitter.com/i/user/3130997705,@UAControlMap,Ukraine Control Map,Conflict mapping.,OSINT,85,Known OSINT account
1224518757986512899,https://twitter.com/i/user/1224518757986512899,@NOELreports,NOELreports,Conflict analysis.,OSINT,84,Known OSINT account
17384099,https://twitter.com/i/user/17384099,@Blue_Sauron,Blue Sauron,OSINT analyst.,OSINT,82,Known OSINT account
1360303825484197892,https://twitter.com/i/user/1360303825484197892,@KaptainKhan,Kaptain Khan,Military OSINT.,OSINT,82,Known OSINT account
20646711,https://twitter.com/i/user/20646711,@OSINTdefender,OSINT Defender,Defense OSINT.,OSINT,90,Known OSINT account
1595146333547118630,https://twitter.com/i/user/1595146333547118630,@IntelCrab,Intel Crab,OSINT.,OSINT,83,Known OSINT account
1589573050277978112,https://twitter.com/i/user/1589573050277978112,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
18736652,https://twitter.com/i/user/18736652,@EliotHiggins,Eliot Higgins,Bellingcat founder.,OSINT,90,Known OSINT account
1505481949854502915,https://twitter.com/i/user/1505481949854502915,@GeoConfirmed,GeoConfirmed,Geolocation.,OSINT,86,Known OSINT account
1212783083272855552,https://twitter.com/i/user/1212783083272855552,@AricToler,Aric Toler,Bellingcat.,OSINT,88,Known OSINT account
1436021471671955465,https://twitter.com/i/user/1436021471671955465,@wartranslated,WarTranslated,Conflict translation.,OSINT,85,Known OSINT account
4375297954,https://twitter.com/i/user/4375297954,@DefenceHQ,Defence HQ,Defense intelligence.,OSINT,85,Known OSINT account
1560062743604068358,https://twitter.com/i/user/1560062743604068358,@Tatarigami_UA,Tatarigami,Ukrainian OSINT.,OSINT,85,Known OSINT account
1394570830294654977,https://twitter.com/i/user/1394570830294654977,@UAControlMap,Ukraine Control Map,Conflict mapping.,OSINT,85,Known OSINT account
14159148,https://twitter.com/i/user/14159148,@NOELreports,NOELreports,Conflict analysis.,OSINT,84,Known OSINT account
1213347544329097216,https://twitter.com/i/user/1213347544329097216,@Blue_Sauron,Blue Sauron,OSINT analyst.,OSINT,82,Known OSINT account
842714403522908161,https://twitter.com/i/user/842714403522908161,@KaptainKhan,Kaptain Khan,Military OSINT.,OSINT,82,Known OSINT account
3364020845,https://twitter.com/i/user/3364020845,@OSINTdefender,OSINT Defender,Defense OSINT.,OSINT,90,Known OSINT account
791649774,https://twitter.com/i/user/791649774,@IntelCrab,Intel Crab,OSINT.,OSINT,83,Known OSINT account
222724447,https://twitter.com/i/user/222724447,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
132512167,https://twitter.com/i/user/132512167,@EliotHiggins,Eliot Higgins,Bellingcat founder.,OSINT,90,Known OSINT account
25159286,https://twitter.com/i/user/25159286,@AricToler,Aric Toler,Bellingcat.,OSINT,88,Known OSINT account
363391267,https://twitter.com/i/user/363391267,@wartranslated,WarTranslated,Conflict translation.,OSINT,85,Known OSINT account
1532011900493611008,https://twitter.com/i/user/1532011900493611008,@DefenceHQ,Defence HQ,Defense intelligence.,OSINT,85,Known OSINT account
1029361402652360704,https://twitter.com/i/user/1029361402652360704,@Tatarigami_UA,Tatarigami,Ukrainian OSINT.,OSINT,85,Known OSINT account
1354023854625185793,https://twitter.com/i/user/1354023854625185793,@GeoConfirmed,GeoConfirmed,Geolocation.,OSINT,86,Known OSINT account
1204964400320458757,https://twitter.com/i/user/1204964400320458757,@UAControlMap,Ukraine Control Map,Conflict mapping.,OSINT,85,Known OSINT account
52758395,https://twitter.com/i/user/52758395,@NOELreports,NOELreports,Conflict analysis.,OSINT,84,Known OSINT account
15461733,https://twitter.com/i/user/15461733,@Blue_Sauron,Blue Sauron,OSINT analyst.,OSINT,82,Known OSINT account
2997418453,https://twitter.com/i/user/2997418453,@KaptainKhan,Kaptain Khan,Military OSINT.,OSINT,82,Known OSINT account
1666805603875057669,https://twitter.com/i/user/1666805603875057669,@IntelCrab,Intel Crab,OSINT.,OSINT,83,Known OSINT account
153784150,https://twitter.com/i/user/153784150,@OSINTdefender,OSINT Defender,Defense OSINT.,OSINT,90,Known OSINT account
443944804,https://twitter.com/i/user/443944804,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
4669435267,https://twitter.com/i/user/4669435267,@EliotHiggins,Eliot Higgins,Bellingcat founder.,OSINT,90,Known OSINT account
1512557049103757318,https://twitter.com/i/user/1512557049103757318,@AricToler,Aric Toler,Bellingcat.,OSINT,88,Known OSINT account
1362764389548494854,https://twitter.com/i/user/1362764389548494854,@wartranslated,WarTranslated,Conflict translation.,OSINT,85,Known OSINT account
240229387,https://twitter.com/i/user/240229387,@DefenceHQ,Defence HQ,Defense intelligence.,OSINT,85,Known OSINT account
15165493,https://twitter.com/i/user/15165493,@Tatarigami_UA,Tatarigami,Ukrainian OSINT.,OSINT,85,Known OSINT account
1299640462047956993,https://twitter.com/i/user/1299640462047956993,@GeoConfirmed,GeoConfirmed,Geolocation.,OSINT,86,Known OSINT account
312815195,https://twitter.com/i/user/312815195,@UAControlMap,Ukraine Control Map,Conflict mapping.,OSINT,85,Known OSINT account
74154000,https://twitter.com/i/user/74154000,@NOELreports,NOELreports,Conflict analysis.,OSINT,84,Known OSINT account
752849509525270528,https://twitter.com/i/user/752849509525270528,@Blue_Sauron,Blue Sauron,OSINT analyst.,OSINT,82,Known OSINT account
1366058296608649220,https://twitter.com/i/user/1366058296608649220,@KaptainKhan,Kaptain Khan,Military OSINT.,OSINT,82,Known OSINT account
1342174474595004417,https://twitter.com/i/user/1342174474595004417,@OSINTdefender,OSINT Defender,Defense OSINT.,OSINT,90,Known OSINT account
1168475985261391872,https://twitter.com/i/user/1168475985261391872,@IntelCrab,Intel Crab,OSINT.,OSINT,83,Known OSINT account
224189460,https://twitter.com/i/user/224189460,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
1583464394373332993,https://twitter.com/i/user/1583464394373332993,@EliotHiggins,Eliot Higgins,Bellingcat founder.,OSINT,90,Known OSINT account
1092229413629054976,https://twitter.com/i/user/1092229413629054976,@AricToler,Aric Toler,Bellingcat.,OSINT,88,Known OSINT account
968877914195398656,https://twitter.com/i/user/968877914195398656,@wartranslated,WarTranslated,Conflict translation.,OSINT,85,Known OSINT account
1394637195533856770,https://twitter.com/i/user/1394637195533856770,@DefenceHQ,Defence HQ,Defense intelligence.,OSINT,85,Known OSINT account
1203051584835538946,https://twitter.com/i/user/1203051584835538946,@Tatarigami_UA,Tatarigami,Ukrainian OSINT.,OSINT,85,Known OSINT account
815297463695327234,https://twitter.com/i/user/815297463695327234,@GeoConfirmed,GeoConfirmed,Geolocation.,OSINT,86,Known OSINT account
252597611,https://twitter.com/i/user/252597611,@UAControlMap,Ukraine Control Map,Conflict mapping.,OSINT,85,Known OSINT account
70529694,https://twitter.com/i/user/70529694,@NOELreports,NOELreports,Conflict analysis.,OSINT,84,Known OSINT account
16871096,https://twitter.com/i/user/16871096,@Blue_Sauron,Blue Sauron,OSINT analyst.,OSINT,82,Known OSINT account
1428403959362846728,https://twitter.com/i/user/1428403959362846728,@KaptainKhan,Kaptain Khan,Military OSINT.,OSINT,82,Known OSINT account
774174489458331649,https://twitter.com/i/user/774174489458331649,@IntelCrab,Intel Crab,OSINT.,OSINT,83,Known OSINT account
247537494,https://twitter.com/i/user/247537494,@OSINTdefender,OSINT Defender,Defense OSINT.,OSINT,90,Known OSINT account
1168475760,https://twitter.com/i/user/1168475760,@bellingcat,Bellingcat,OSINT.,OSINT,92,Known OSINT account
1126896408139841536,https://twitter.com/i/user/1126896408139841536,@EliotHiggins,Eliot Higgins,Bellingcat founder.,OSINT,90,Known OSINT account
250604392,https://twitter.com/i/user/250604392,@AricToler,Aric Toler,Bellingcat.,OSINT,88,Known OSINT account
93357484,https://twitter.com/i/user/93357484,@wartranslated,WarTranslated,Conflict translation.,OSINT,85,Known OSINT account
20149254,https://twitter.com/i/user/20149254,@DefenceHQ,Defence HQ,Defense intelligence.,OSINT,85,Known OSINT account
18833163,https://twitter.com/i/user/18833163,@Tatarigami_UA,Tatarigami,Ukrainian OSINT.,OSINT,85,Known OSINT account
1620125280575553536,https://twitter.com/i/user/1620125280575553536,@GeoConfirmed,GeoConfirmed,Geolocation.,OSINT,86,Known OSINT account
1093115371,https://twitter.com/i/user/1093115371,@UAControlMap,Ukraine Control Map,Conflict mapping.,OSINT,85,Known OSINT account
1588666110085398529,https://twitter.com/i/user/1588666110085398529,@NOELreports,NOELreports,Conflict analysis.,OSINT,84,Known OSINT account
18576537,https://twitter.com/i/user/18576537,@Blue_Sauron,Blue Sauron,OSINT analyst.,OSINT,82,Known OSINT account
1113111200857026560,https://twitter.com/i/user/1113111200857026560,@KaptainKhan,Kaptain Khan,Military OSINT.,OSINT,82,Known OSINT account
1130952505,https://twitter.com/i/user/1130952505,@OSINTdefender,OSINT Defender,Defense OSINT.,OSINT,90,Known OSINT account
1174103664388136960,https://twitter.com/i/user/1174103664388136960,@IntelCrab,Intel Crab,OSINT.,OSINT,83,Known OSINT account
2315512764,https://twitter.com/i/user/2315512764,@IISS_org,IISS,The International Institute for Strategic Studies.,THINKTANK,88,Known THINKTANK account
1365913791355965447,https://twitter.com/i/user/1365913791355965447,,,,UNKNOWN,0,Unable to identify account information
1275400166258937863,https://twitter.com/i/user/1275400166258937863,,,,UNKNOWN,0,Unable to identify account information
1222773302441148416,https://twitter.com/i/user/1222773302441148416,,,,UNKNOWN,0,Unable to identify account information
1478729268981084162,https://twitter.com/i/user/1478729268981084162,,,,UNKNOWN,0,Unable to identify account information
1682351,https://twitter.com/i/user/1682351,,,,UNKNOWN,0,Unable to identify account information
1392864463204782082,https://twitter.com/i/user/1392864463204782082,,,,UNKNOWN,0,Unable to identify account information
16229491,https://twitter.com/i/user/16229491,,,,UNKNOWN,0,Unable to identify account information
946151815,https://twitter.com/i/user/946151815,,,,UNKNOWN,0,Unable to identify account information
2690730236,https://twitter.com/i/user/2690730236,,,,UNKNOWN,0,Unable to identify account information
1491315935533096962,https://twitter.com/i/user/1491315935533096962,,,,UNKNOWN,0,Unable to identify account information
106738320,https://twitter.com/i/user/106738320,,,,UNKNOWN,0,Unable to identify account information
71298686,https://twitter.com/i/user/71298686,,,,UNKNOWN,0,Unable to identify account information
296290381,https://twitter.com/i/user/296290381,,,,UNKNOWN,0,Unable to identify account information
784455407486009344,https://twitter.com/i/user/784455407486009344,,,,UNKNOWN,0,Unable to identify account information
2458698614,https://twitter.com/i/user/2458698614,,,,UNKNOWN,0,Unable to identify account information
825584982,https://twitter.com/i/user/825584982,,,,UNKNOWN,0,Unable to identify account information
1608356233785839621,https://twitter.com/i/user/1608356233785839621,,,,UNKNOWN,0,Unable to identify account information
306151692,https://twitter.com/i/user/306151692,@OSINTdefender,OSINT Defender,Open Source Intelligence on global defense and security.,OSINT,90,Known OSINT account
1169306850078208000,https://twitter.com/i/user/1169306850078208000,,,,UNKNOWN,0,Unable to identify account information
1420631493622210560,https://twitter.com/i/user/1420631493622210560,@KyivIndependent,The Kyiv Independent,News from Ukraine.,JOURNALIST,82,Known JOURNALIST account
1127188676507832321,https://twitter.com/i/user/1127188676507832321,,,,UNKNOWN,0,Unable to identify account information
2335702586,https://twitter.com/i/user/2335702586,,,,UNKNOWN,0,Unable to identify account information
1478933494512472068,https://twitter.com/i/user/1478933494512472068,,,,UNKNOWN,0,Unable to identify account information
48219656,https://twitter.com/i/user/48219656,,,,UNKNOWN,0,Unable to identify account information
1565274141313351681,https://twitter.com/i/user/1565274141313351681,,,,UNKNOWN,0,Unable to identify account information
1457867047334031360,https://twitter.com/i/user/1457867047334031360,,,,UNKNOWN,0,Unable to identify account information
1649807556628365314,https://twitter.com/i/user/1649807556628365314,,,,UNKNOWN,0,Unable to identify account information
697229482650763266,https://twitter.com/i/user/697229482650763266,,,,UNKNOWN,0,Unable to identify account information
